# Number of traces
481
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
50; 3; 25; 9.3902643182095402e-02; 5.9890663766892716e-01; 4.5889093718011659e-01; -2.1688286212104724e-02; 8.0981863117098962e-01; 7.3526609512833108e-01
51; 3; 26; 1.3403124285470047e-01; 6.8177122022003933e-01; 7.9157377941339768e-01; 3.1851330484109119e-01; 5.7531026524071016e-01; 9.8251063138572525e-01
52; 3; 27; 5.9748131752917299e-01; 9.2109102718882729e-02; 3.8639725195665447e-01; 1.9411200291496783e-01; 5.5379878618693978e-01; 5.9753998727135715e-01
53; 3; 29; 5.6377615770903067e-01; 3.4133681485665535e-01; 9.8251063138572536e-01; 4.8478551253827740e-01; 1.9522169774876239e-01; 3.7432569487161776e-01
54; 3; 30; 3.2014038158364455e-02; 8.4862202515223994e-01; 9.8251063138572514e-01; 2.0592212244750036e-01; 6.3407385650068981e-01; 8.4892503301492639e-01
55; 3; 32; 6.5374745754723129e-01; 1.5109012812173955e-01; 6.9576867909947004e-01; 5.7055406464329583e-01; 2.1485050724090415e-01; 6.5291906350081486e-01
56; 3; 34; 1.0807580691825081e-02; 8.4388244913919164e-01; 9.1394003147948411e-01; 7.8946680751991988e-02; 6.8492025967562420e-01; 6.5591498944445714e-01
57; 3; 35; 4.6947409717333960e-01; 3.9624474177036162e-01; 8.8624936661939779e-01; 3.6648084836838429e-02; 6.6255138612178488e-01; 4.8367642487354945e-01
58; 3; 36; 4.7539924944950213e-01; 2.1840924841263595e-01; 4.1341228254238294e-01; 6.5943902359007556e-01; 2.5007729250303190e-01; 9.8251063138572536e-01
59; 3; 37; 6.4628275197897089e-01; 2.6262798343337579e-01; 9.8251063138572481e-01; 6.6481559007976887e-01; 1.6269230672958851e-01; 7.5662524321241420e-01
60; 3; 38; 5.6225726496229878e-01; 2.2269400551940713e-01; 6.5272298628385006e-01; 3.6374705847172495e-01; 3.1068877478856127e-01; 3.7432569487161771e-01
61; 3; 41; 4.4214322777795656e-01; 2.3590116624945623e-01; 3.7432569487161760e-01; 3.9329635137350899e-01; 3.7325695778694029e-01; 6.2355710275709131e-01
62; 3; 42; 4.6795995405387592e-01; 4.3274261687580118e-01; 9.8251063138572492e-01; 1.9707159750031014e-01; 5.0830760067339453e-01; 4.8036861102181944e-01
63; 3; 43; 2.2408580711597093e-01; 6.6539128319973639e-01; 9.8251063138572492e-01; 6.5669955931566437e-02; 7.2733894076092154e-01; 7.3762081487035014e-01
64; 3; 44; 4.8522265175437196e-01; 4.1627451786817560e-01; 9.8251063138572503e-01; 3.3518874167628115e-01; 3.3793255769191310e-01; 3.7432569487161771e-01
65; 3; 45; 4.2230253247484784e-01; 3.9489969150753695e-01; 7.5897910793591572e-01; -4.1831099005586125e-02; 7.8870391186243172e-01; 6.2451368277891584e-01
66; 3; 47; 6.9349380805930683e-01; 1.9275427121865615e-01; 9.1430837593477343e-01; 3.4147341103801121e-01; 3.3193717046595317e-01; 3.7432569487161765e-01
67; 3; 48; 1.9207033455077094e-01; 5.9523475024147865e-01; 7.0597991397119686e-01; 3.8280057554521557e-01; 2.9251228748317826e-01; 3.7432569487161765e-01
68; 3; 49; 6.2754880108567557e-03; 8.2837665985936870e-01; 8.5948627925244647e-01; -3.4014259727313534e-03; 8.2898784675909998e-01; 8.3581381438542546e-01
69; 4; 5; 4.6389415097888786e-01; 6.9268269796932525e-01; 8.6179942810687349e-01; 6.2545103663029866e-01; 3.7138503411986101e-01; 7.7689597846165992e-01
70; 4; 9; 3.1482714663725098e-01; 5.2024545316518123e-01; 6.9501869969472874e-01; 3.3222783682268242e-01; 5.5880152275997497e-01; 7.2412022870665149e-01
71; 4; 10; 4.8383322970183279e-01; 7.0900579405752606e-01; 8.8058344223123508e-01; 5.7777802399488487e-01; 2.6164469938719881e-01; 6.9501869969472874e-01
72; 4; 13; 6.8587127495856792e-01; 1.5533968736967763e-01; 6.9501869969472863e-01; 8.1739800651622774e-01; 2.5927533929849500e-01; 8.1697178432241813e-01
73; 4; 14; 1.0690357626944893e+00; 2.8139691733067201e-01; 9.5790626873801177e-01; 6.1517340304275980e-01; 2.2486797018678156e-01; 6.9501869969472874e-01
74; 4; 16; 7.5385780248389844e-01; 8.8477893861051871e-02; 6.9501869969472851e-01; 8.8421809633527682e-01; 4.4813741157020193e-01; 9.5005458365164475e-01
75; 4; 17; 5.5963585564386731e-01; 7.9003494800563301e-01; 9.6191342713511807e-01; 9.9801172068563593e-01; 5.1739306829350085e-01; 1.0447615001974575e+00
76; 4; 18; 3.8219777862861010e-01; 4.7211626801758033e-01; 7.0449473818896491e-01; 5.0939049418120042e-01; 4.0137593893758361e-01; 7.3290584835305050e-01
77; 4; 23; 9.5830621934835103e-01; 1.9270189856700481e-03; 7.5488281501409538e-01; 7.9927988754431822e-01; 4.3807248328972370e-02; 6.9501869969472851e-01
78; 4; 26; 4.2913562750071188e-01; 6.5733947444535545e-01; 8.2545356610353937e-01; 5.5859453030240180e-01; 6.2729124999453945e-01; 8.7630199994249547e-01
79; 4; 28; 5.8036380986385028e-01; 3.2237778816496609e-01; 7.2809697927517991e-01; 5.3310637647925629e-01; 3.0557732222585193e-01; 6.9501869969472851e-01
80; 4; 29; 1.0423631269215001e+00; 4.7908030157632719e-01; 1.0475347020236321e+00; 5.5850623568819391e-01; 2.8059766517624912e-01; 6.9501869969472863e-01
81; 4; 32; 1.4687414965162371e+00; -9.5587073289497615e-02; 9.6632754059203174e-01; 6.7605362585530282e-01; 1.6499491835405267e-01; 6.9501869969472851e-01
82; 4; 33; 7.9957020098879095e-01; 1.3630395255308914e-01; 7.4352162894876683e-01; 1.3234371730281480e+00; -2.4333567334908335e-01; 8.1438751663497655e-01
83; 4; 35; 6.9142226410614538e-01; 5.1568946456199904e-01; 8.8624936661939757e-01; 3.1231217474386019e-01; 5.3855084390356112e-01; 7.0329506603607950e-01
84; 4; 36; 5.8769789182553500e-01; 2.5188894072929902e-01; 6.9501869969472863e-01; 7.8718383419360871e-01; 3.8240339543219726e-01; 8.6580484586992990e-01
85; 4; 37; 8.7703288526000067e-01; 4.2501399086338471e-01; 9.3427255087296646e-01; 6.8974091348746369e-01; 1.5153406614309511e-01; 6.9501869969472874e-01
86; 4; 40; 6.9325989956466494e-01; 9.2590678546831329e-01; 1.1016397611297761e+00; 8.8459777304635501e-01; 1.1400889322831755e-01; 7.7558040094500225e-01
87; 4; 42; 7.7735368470998245e-01; 7.5720939030109680e-01; 1.0566850206680658e+00; 3.3357598082882839e-01; 5.0180679000831296e-01; 6.9501869969472863e-01
88; 4; 43; 9.5916642395182306e-01; 6.7759848224583352e-01; 1.1085397894129381e+00; 4.8349587551617745e-01; 7.1261415829765851e-01; 8.8229631646023010e-01
89; 4; 44; 8.1580119414813490e-01; 8.2083885981210036e-01; 1.1097143854893319e+00; 4.3323042378052334e-01; 4.0380097871914544e-01; 6.9501869969472840e-01
90; 4; 47; 1.0298643635474332e+00; 4.2699846651917844e-01; 1.0138825726727003e+00; 5.7071172211968191e-01; 2.6859410001180639e-01; 6.9501869969472863e-01
91; 5; 10; 5.9058810128963168e-01; 4.2942778675005699e-01; 6.5491065861714337e-01; 4.5899331479123984e-01; 7.0830183624179965e-01; 9.3734858347017935e-01
92; 5; 17; 4.4233807064313224e-01; 7.4936477389598832e-01; 1.0447615001974573e+00; 3.6941482526809638e-01; 8.8358822164602613e-01; 9.4884114155709864e-01
93; 5; 18; 6.2395499521358722e-01; 3.7061644062622651e-01; 7.3116023906664507e-01; 5.6486498989018619e-01; 4.7949695899645373e-01; 6.5491065861714337e-01
94; 5; 21; 4.6683267427925440e-01; 6.7528929029609441e-01; 7.1674000133760352e-01; 5.2732592637445153e-01; 5.5256548511488734e-01; 6.5491065861714348e-01
95; 5; 25; 2.6662386328589349e-01; 1.0792322251526629e+00; 8.9372904543905862e-01; 3.5323676487640021e-01; 8.9142418995510575e-01; 6.5491065861714359e-01
96; 5; 26; 5.5650602131044646e-01; 5.2840508145647114e-01; 1.0604730496697417e+00; 4.7024463384778292e-01; 6.7467028081985914e-01; 7.9157377941339779e-01
97; 5; 27; 5.8153823339798238e-01; 4.4974336276437793e-01; 6.8846529129663980e-01; 6.0718026945539849e-01; 3.9713168878070843e-01; 6.5491065861714337e-01
98; 5; 29; 6.3477384230195888e-01; 3.7617463934176010e-01; 1.0619050737089657e+00; 6.2914864462278686e-01; 3.9504806912951684e-01; 1.1603724531918207e+00
99; 5; 30; 4.6282550975738346e-01; 6.9372670407383463e-01; 8.4892503301492628e-01; 1.6631611198204632e-01; 1.2993130668629227e+00; 1.2023360017799847e+00
100; 5; 34; 3.0193726227902240e-01; 9.9135777212046916e-01; 6.5591498944445692e-01; 1.2164276406352609e-01; 1.3959182310853324e+00; 1.3222487956077360e+00
101; 5; 35; 4.6224558580581365e-01; 6.7924218184822116e-01; 6.5491065861714337e-01; 5.8520329347108779e-01; 4.5852613819598959e-01; 8.8624936661939779e-01
102; 5; 42; 4.5727365419381316e-01; 6.8891987971349256e-01; 6.5491065861714337e-01; 5.7093172896932409e-01; 5.0002108410376678e-01; 1.0566850206680658e+00
103; 5; 43; 4.1289871770524078e-01; 7.7529420294241391e-01; 6.5491065861714337e-01; 5.0896140969331638e-01; 6.2960022326642617e-01; 1.1679740435271062e+00
104; 5; 44; 5.3318776242036781e-01; 5.4115561816273283e-01; 6.5491065861714326e-01; 5.7128390111725236e-01; 5.0360313588462902e-01; 1.1097143854893323e+00
105; 5; 45; 4.5873151171140869e-01; 7.1282220032621069e-01; 9.8718727345325186e-01; 5.6456835545519013e-01; 5.0326873089451274e-01; 9.4312881691262240e-01
106; 5; 48; 4.8888906176934593e-01; 6.2738155089478187e-01; 6.5491065861714337e-01; 4.5122633404601337e-01; 7.0747175277988150e-01; 7.3917235169736406e-01
107; 5; 49; 1.4806878059286666e-01; 1.2907767793451959e+00; 6.5491065861714337e-01; 1.9620996388755968e-01; 1.2135348252080564e+00; 8.5948627925244647e-01
108; 6; 12; 6.3527920140985605e-01; 5.1463932165595883e-01; -1.8138847332746441e-02; 6.3189408787721812e-01; 5.0738757484880281e-01; -1.9404528350684166e-02
109; 6; 15; 6.2338195650732953e-01; 5.1300667833067404e-01; -1.9404528350684166e-02; 6.0509671141289834e-01; 6.6320510870799532e-01; -9.7535330160224143e-04
110; 6; 20; 2.9657754983339141e-01; 9.0477555487677974e-01; 4.0823828972871845e-03; 2.2972222286192956e-01; 7.7287282511317690e-01; -1.9404528350684208e-02
111; 6; 31; 4.6856774050298772e-01; 6.1520400851644663e-01; -1.9404528350684236e-02; 4.8718853209635965e-01; 6.4749825309261977e-01; -1.3455762972678822e-02
112; 6; 46; 7.1706819565690427e-01; 1.1166813716207262e+00; 6.9389889643447805e-02; 7.5693955604400176e-01; 1.3063728467241604e+00; 9.8210425840754567e-02
113; 7; 9; 4.3927464510044339e-02; -1.6540183334928044e-01; 7.9521424746537539e-01; 1.7552205782744074e-01; 2.1174591332922021e-01; 4.6094089157458656e-01
114; 7; 11; -3.9028559630701398e-02; 5.6766965089659316e-01; 4.7692601200333234e-01; -4.8753962797910548e-02; 2.0973103438722815e-01; 6.8148655805889724e-01
115; 7; 12; 1.9269553009201390e-01; 3.5921962688393094e-01; 3.6377715850204789e-01; 2.8007129027637884e-01; 3.6819774651573123e-01; 2.7339017868663329e-01
116; 7; 13; 4.5317745434013851e-01; 1.4724152053729178e-03; 3.0384318473122796e-01; 4.7164186062019553e-01; 2.4202949692600447e-02; 2.7339017868663334e-01
117; 7; 14; 2.4731034560761395e-01; 4.2702512529755454e-01; 2.7339017868663329e-01; 1.2383299571784240e-01; -2.6619447587679490e-01; 7.7195191732516277e-01
118; 7; 15; 4.2096760610347406e-01; 1.1519646636563727e-01; 2.7339017868663340e-01; 2.5809923333256379e-01; -9.2228156227192465e-03; 5.0054964574939620e-01
119; 7; 21; 7.9659691099455643e-02; 6.1222836294896699e-01; 3.3651240773839630e-01; 2.8863751453412134e-01; 3.5281575664226078e-01; 2.7339017868663329e-01
120; 7; 22; 6.9977456465768195e-03; 7.6511802887700242e-01; 3.2429887862538193e-01; 2.6542857923967117e-01; -1.6195133955160901e-01; 5.7660146622860142e-01
121; 7; 23; 2.9928357649489462e-01; 3.3369909423117106e-01; 2.7339017868663329e-01; -3.8576609669108031e-02; -1.7252917869193973e-02; 7.9521424746537528e-01
122; 7; 25; -2.0861859142989420e-01; 6.1873486986461568e-01; 6.1503908311219491e-01; -1.3050653959236935e-02; 5.5411959011864453e-01; 4.5889093718011664e-01
123; 7; 27; 1.1004848219889271e-01; 3.9805577730602587e-01; 4.2348272887543525e-01; 4.6745891747637713e-01; 3.1714075615011439e-02; 2.7339017868663323e-01
124; 7; 29; 4.0023991361558353e-01; 1.5241626663656294e-01; 2.7339017868663323e-01; -1.1809692083039713e-01; 1.2553818638103467e-01; 7.9521424746537550e-01
125; 7; 31; 4.5771050540917346e-02; 7.8892032002354850e-01; 2.7339017868663323e-01; 3.8582464111573289e-02; 7.9231276063183242e-01; 2.7857543048127559e-01
126; 7; 34; -1.2849620316989452e-01; 3.9984866208574110e-01; 6.5591498944445703e-01; -2.0278435451182003e-01; 3.7968015411131151e-01; 7.3959387469603532e-01
127; 7; 35; -6.7541174579401578e-02; 6.0648037917985120e-01; 4.8367642487354928e-01; -9.9770329145342201e-02; 4.3237754392766015e-01; 6.1008220521371248e-01
128; 7; 36; 6.6878153649146677e-02; -2.0661337034678040e-01; 7.9521424746537539e-01; 3.0158511059048337e-01; 7.2602846299134952e-02; 4.1341228254238283e-01
129; 7; 38; 2.9210430131736487e-01; 3.4659060100906192e-01; 2.7339017868663334e-01; 3.7957588485494598e-01; -1.2377135905691836e-01; 4.4410688609264759e-01
130; 7; 41; 6.1034508493011397e-03; 2.1753603864225718e-01; 6.2355710275709164e-01; 3.9885269485609470e-01; 1.5490723398328626e-01; 2.7339017868663329e-01
131; 7; 44; 2.5706689418370754e-01; 2.3800909181337745e-01; 3.6684049542552338e-01; 9.1132498587590038e-02; -3.6981093508204693e-02; 6.7904764687742336e-01
132; 7; 47; 2.7306661608412192e-01; 3.3203526701780606e-01; 2.9994936928164972e-01; 1.0158787380669052e-01; -2.6894007904714617e-01; 7.9521424746537539e-01
133; 7; 48; 3.8301282215408194e-01; 1.8335019253403842e-01; 2.7339017868663329e-01; 3.0187760011587872e-01; 2.2236145186833681e-01; 3.3152105156830125e-01
134; 7; 49; -1.7465307832443489e-01; 7.6867070659162851e-01; 5.0010317660100279e-01; -2.0277802773138426e-01; 6.1788113793238242e-01; 6.0978946436085735e-01
135; 8; 12; 7.2890180533345839e-01; 4.5615422899561897e-01; -1.6201749253961867e-01; 2.7959336459326162e-01; 2.1064038864591766e-01; 1.6511825992570553e-01
136; 8; 15; 5.0164092380973391e-01; 7.8274143206677860e-02; 1.6511825992570553e-01; 6.3660408589657269e-01; 3.0132280849551518e-01; -2.8289189421111471e-02
137; 8; 20; 5.8354744766299937e-01; 6.4108442986912550e-01; -2.2464789408461350e-01; 3.4453144957773785e-01; 6.2900257419908356e-01; -1.2615218978628756e-01
138; 8; 24; 7.2671362012242335e-01; 2.1756925936282989e-01; -9.1475786817765137e-03; 4.2290183064078246e-01; 1.7652599247275932e-01; 1.3241822150842394e-01
139; 8; 31; 2.4398217031222294e-01; 4.6032874071687840e-01; 1.9531786646467306e-02; 5.6271783113381058e-01; 4.9447663407503756e-01; -1.2330915068863513e-01
140; 8; 38; 2.0458016544342639e-01; 2.5535700505407083e-01; 1.6511825992570547e-01; 1.7665206340343043e-01; 3.4738086755427333e-01; 1.1708512347560085e-01
141; 8; 39; 3.6186849265677212e-01; 5.0748731595508034e-01; -5.5302319021096502e-02; 2.8887482466755060e-01; 5.3563724775559318e-01; -4.5512343424670969e-02
142; 8; 41; 5.9881594758409196e-01; 1.2508011585936638e-01; 9.8376583048174204e-02; 4.5178847020192742e-01; 1.0799202046362238e-01; 1.6511825992570547e-01
143; 9; 11; 5.2277564017910227e-02; -9.3150313675912727e-02; 4.6094089157458651e-01; 9.4611241956614467e-03; -2.3311505120980139e-01; 6.8148655805889713e-01
144; 9; 14; -1.0019234634827623e-02; -2.8336965696719618e-01; 6.9484529693148633e-01; 1.3571541565862591e-01; 1.1326772065821814e-01; 4.6094089157458656e-01
145; 9; 15; 2.7259379136164757e-01; 4.5189299323988930e-01; 4.6094089157458651e-01; 2.4579959338992940e-01; 3.7949296996372950e-01; 5.0054964574939620e-01
146; 9; 21; 3.0823134706550737e-01; 5.4005722628534047e-01; 4.6094089157458634e-01; 3.7292862350252587e-01; 6.7302543535217108e-01; 6.3643674768148140e-01
147; 9; 22; 1.4672883681111609e-01; 1.4051397281940889e-01; 4.6094089157458656e-01; 2.6651849182043430e-01; 4.1901136259941563e-01; 5.7660146622860120e-01
148; 9; 23; 7.9482491919105613e-02; -9.4902762208127767e-02; 9.0834240800497068e-01; 1.7384415957828714e-01; 2.0759493806328994e-01; 4.6094089157458651e-01
149; 9; 26; 3.8196318009527025e-01; 6.6937350641555105e-01; 8.0490544774266437e-01; 3.2953622654716486e-01; 4.8693416308330345e-01; 1.1466003649541576e+00
150; 9; 27; 2.3997883637583406e-01; 3.7120641316041642e-01; 4.6094089157458673e-01; 3.3886620635318354e-01; 5.8072750850083799e-01; 6.8846529129663969e-01
151; 9; 29; 2.5160325481700491e-01; 2.9413472592105733e-01; 1.1466003649541576e+00; 1.3985618205449638e-01; 1.2351161888024904e-01; 4.6094089157458634e-01
152; 9; 35; 2.2302266717945615e-01; 2.6361322178968905e-01; 8.8624936661939779e-01; 3.7207475989030481e-01; 6.7337058225577251e-01; 6.2051462784043021e-01
153; 9; 36; 1.9476933026007059e-02; -1.7429624014849598e-01; 4.6094089157458668e-01; 2.1957695525175736e-03; -2.8820940164694187e-01; 9.2198677512454263e-01
154; 9; 41; 1.6175977398664432e-01; 1.7769921243143078e-01; 4.6094089157458645e-01; 2.2332069765301149e-01; 3.0489629054913953e-01; 6.2355710275709142e-01
155; 9; 42; 2.1265178534184692e-01; 2.4814764595116034e-01; 8.2022224259818688e-01; 3.6752322608163740e-01; 6.7521039341321520e-01; 5.3564151025472306e-01
156; 9; 43; 3.8642560645781254e-01; 6.2767357265258350e-01; 1.1466003649541576e+00; 3.9369373301784327e-01; 6.6463180767021335e-01; 1.0236467862442025e+00
157; 9; 44; 8.7139931498611212e-02; -3.3903723517350437e-02; 6.3587070147305880e-01; 9.2625861852891331e-02; 6.6678883037833425e-03; 4.6094089157458651e-01
158; 9; 45; 2.0672333223700390e-01; 2.8114444034268138e-01; 5.1141630520968284e-01; 3.8706762202129424e-01; 6.6731019993408891e-01; 9.0008872397624362e-01
159; 9; 47; 3.3488939931839989e-03; -2.4516792030553558e-01; 6.6160758478223247e-01; 9.9627925903300885e-02; 2.3990389652342986e-02; 4.6094089157458656e-01
160; 9; 48; 3.7770819284259094e-01; 6.7109344816515393e-01; 7.2556207722114008e-01; 2.5154076366178002e-01; 3.9329059887619428e-01; 5.0317703825149795e-01
