# Number of traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
476; 4; 10; 4.1069706886733226e-01; -7.4164268131077113e-02; 7.4777139943156812e-01; 8.6087512014771506e-01; 1.9613721273952106e-01; 5.3203220859315425e-01
477; 4; 12; 7.4099751813295733e-01; 4.8145803547100224e-01; 7.0508651300673220e-01; 1.0337153402727515e+00; 5.5591845220935943e-01; 5.3203220859315403e-01
478; 4; 13; 7.7497479255655632e-01; 1.5167847673412338e-01; 5.7550153773279678e-01; 3.1820178675572364e-01; 2.2509742567810506e-01; 9.0689425320244788e-01
479; 4; 14; 9.2982856251111334e-01; 7.1863556156929520e-01; 6.5464784211078531e-01; 1.0319829525184150e+00; 5.5231234355567493e-01; 5.3203220859315414e-01
480; 4; 16; 8.3821186177387430e-01; 4.1054585865548743e-01; 6.1666855020128253e-01; 7.3478000225014684e-01; 5.2908187164060183e-01; 7.2468286503378421e-01
481; 4; 19; 1.0672473600922663e+00; 6.5261906983047124e-01; 5.4073609073967721e-01; 1.0522395170578553e+00; 5.9447806107286172e-01; 5.3203220859315403e-01
482; 4; 20; 7.8874427341544107e-01; 7.8641296880546241e-01; 7.7159806103803807e-01; 4.3212445690381568e-01; -8.4458063522931767e-02; 7.3000940950364190e-01
483; 4; 25; 6.7332655845462241e-01; 6.0108120398826581e-01; 7.8936752283577927e-01; 6.0182770345863312e-01; 2.5656165820567772e-01; 7.2605182225953613e-01
484; 4; 28; 4.9859266771477739e-01; 3.3877142621142003e-01; 8.2218010709607736e-01; 8.4920874098014554e-01; 1.7185267784366898e-01; 5.3203220859315425e-01
485; 4; 29; 2.9002060229667703e-01; 1.6643595517622176e-01; 9.0689425320244776e-01; 4.1075516731562156e-01; -1.3199425741332094e-02; 7.6745763288888680e-01
486; 4; 30; 5.0099048418692760e-01; 6.0558724497653371e-01; 9.0689425320244776e-01; 1.0385545467343280e+00; 5.6599166142846868e-01; 5.3203220859315414e-01
487; 4; 31; 3.3028641709076045e-01; 2.5025258503470060e-01; 9.0689425320244788e-01; 6.0297202886313861e-01; 3.9069561209263126e-01; 7.6868057092960718e-01
488; 4; 34; 7.4185297099680902e-01; 1.5206351473270135e-01; 5.9793374951994416e-01; 6.4593346245777927e-01; 1.7086794939963362e-01; 6.6862001677956873e-01
489; 4; 35; 6.6218655911174418e-01; 4.5159751334055870e-01; 7.4850443143182410e-01; 8.8632739106467229e-01; 2.4911822358989183e-01; 5.3203220859315414e-01
490; 4; 37; 2.7204953078116123e-01; 1.2902768076083398e-01; 9.0689425320244788e-01; 2.8374405656974638e-01; -1.3175577827532925e-02; 8.5300765696842729e-01
491; 4; 38; 8.6553352116513027e-01; 7.4952313401627302e-01; 7.0794448633352003e-01; 4.9606645194876009e-01; 5.9533746387491404e-01; 9.0689425320244788e-01
492; 4; 41; 6.1879370923093924e-01; 1.0432527984362705e-01; 6.6536862390274676e-01; 7.1004706486896541e-01; -1.1782388170803973e-01; 5.3203220859315414e-01
493; 4; 42; 6.0551760321814274e-01; 8.2316910419920875e-01; 9.0689425320244765e-01; 7.8492919992365906e-01; 7.8824574403044245e-01; 7.7476052287519481e-01
494; 4; 43; 5.8145230068977294e-01; 3.7447214307408061e-01; 7.7792500943578591e-01; 5.4959173176460840e-01; 1.0697820289485885e-01; 7.1283469420316625e-01
495; 4; 45; 5.9405075269314778e-01; 7.9929990470551704e-01; 9.0689425320244765e-01; 6.1771749417718258e-01; 2.6329895548291182e-01; 7.1752988088790337e-01
496; 4; 46; 6.8830596581487513e-01; 7.1734045181774370e-02; 6.0800694670268152e-01; 3.7305828409969993e-01; 3.3928577022610440e-01; 9.0689425320244776e-01
497; 4; 48; 8.2429613725563122e-01; 1.1999502897037730e-01; 5.3203220859315381e-01; 6.5870743652548625e-01; 5.2959465365578784e-01; 7.7608384486554072e-01
498; 4; 49; 8.9391230548123823e-01; 2.6490685142252601e-01; 5.3203220859315414e-01; 7.0049922199173587e-01; 5.5595591600314753e-01; 7.5646623823141590e-01
499; 4; 52; 6.6540838882770381e-01; 1.6112646628298097e-01; 6.5235171712019568e-01; 8.4638633802959706e-01; 1.6597761224205657e-01; 5.3203220859315414e-01
500; 4; 55; 7.1965591959491604e-01; 8.1960326605390232e-01; 8.2886806719127271e-01; 5.6003937680680493e-01; 7.2850240766686103e-01; 9.0689425320244776e-01
501; 4; 56; 1.0704364142782041e+00; 6.3235641040443624e-01; 5.3203220859315414e-01; 1.0062857332578587e+00; 6.7188810618650918e-01; 5.8802845855067265e-01
502; 4; 57; 2.3146965354958632e-01; 4.4557303915976579e-02; 9.0689425320244776e-01; 6.2478237311316687e-01; 6.4200803322455202e-02; 6.4835284524305536e-01
503; 4; 58; 9.6034099375279813e-01; 4.0318367024055124e-01; 5.3203220859315414e-01; 7.9275223895443481e-01; 5.8832489906481666e-01; 7.0480667967075461e-01
504; 4; 61; 9.0544490958227941e-01; 6.1297914632358574e-01; 6.3688483549788688e-01; 9.2580076988044957e-01; 7.2057052784471265e-01; 6.5798663506192889e-01
505; 4; 63; 8.7500672875265995e-01; 5.7997413769104567e-01; 6.4670615574873946e-01; 9.4413899625715414e-01; 3.6945786998032815e-01; 5.3203220859315414e-01
506; 4; 64; 7.4993405323500695e-01; -3.4795810448515013e-02; 5.3203220859315414e-01; 5.6942980686858624e-01; -1.5042005461292485e-01; 6.1619169924552952e-01
507; 4; 67; 4.9941082632077582e-01; 6.0229905624007363e-01; 9.0689425320244776e-01; 6.3523779459784979e-01; 4.8239108049525969e-01; 7.7661784696461700e-01
508; 4; 70; 5.0604252671010241e-01; 1.2158416289754639e-01; 7.4689099865431285e-01; 7.8318523535437190e-01; 3.4419280275669456e-02; 5.3203220859315414e-01
509; 4; 71; 6.1107511123340252e-01; 1.4036380115223418e-01; 6.8222749419520079e-01; 4.3470216955418806e-01; 4.6760262551886050e-01; 9.0689425320244765e-01
510; 4; 77; 7.8998339286001706e-01; 3.4228851166722363e-01; 6.2706567211464581e-01; 7.8419399093836373e-01; 3.0415444694538230e-01; 6.1862645478577372e-01
511; 4; 78; 5.9480585854692181e-01; 4.4607203352529368e-01; 7.9209771959135400e-01; 6.5740364932261508e-01; 1.4921529957650828e-01; 6.5388903490570272e-01
512; 4; 79; 8.4318236711388395e-01; 7.5187915079964307e-01; 7.2376034226848729e-01; 2.3137674095700908e-01; 1.1981871658160823e-02; 8.9641694842673514e-01
513; 4; 80; 6.9450472311760081e-01; 2.9537320435113212e-01; 6.7619120796766108e-01; 4.2804566425196178e-01; -8.2498596651258208e-02; 7.3339047834306237e-01
514; 4; 81; 8.6422948717896708e-01; 7.5014959670107295e-01; 7.0902545049436227e-01; 5.1825894192740241e-01; 3.3857162553525860e-01; 8.0887017497722602e-01
515; 4; 82; 3.3797559618048512e-01; 2.6625824842372797e-01; 9.0689425320244776e-01; 8.1358010337827191e-01; 7.7448174547628312e-01; 7.5101068189036091e-01
516; 4; 83; 5.1503395961569476e-01; 6.3481990270267463e-01; 9.0689425320244776e-01; 3.8949582390010129e-01; -6.3979112694788148e-02; 7.6534593063090350e-01
517; 4; 84; 9.3962542211161226e-01; 7.1392911447277740e-01; 6.4652684662346371e-01; 8.2646239815236444e-01; 6.2196957373362971e-01; 6.9298863953854473e-01
518; 4; 86; 9.4371235463293113e-01; 3.6856978008862745e-01; 5.3203220859315414e-01; 8.0679320730559001e-01; 4.2388367154961198e-01; 6.4214458488878101e-01
519; 4; 89; 9.9349607141729757e-01; 6.8804945799598749e-01; 6.0187138377613814e-01; 7.7753574698043815e-01; 3.7116456441076895e-01; 6.4479212944400077e-01
520; 4; 91; 3.2574102614091116e-01; -3.3351075238017357e-02; 8.1819474606877163e-01; 5.2415882382308576e-01; -3.6392249240642764e-02; 6.8357587049312130e-01
521; 4; 94; 5.2019987165379267e-01; 6.4557317664964409e-01; 9.0689425320244776e-01; 1.0719273130123330e+00; 6.5037080337257880e-01; 5.3685669692425519e-01
522; 4; 97; 5.6643242176575492e-01; 7.4181006046696440e-01; 9.0689425320244788e-01; 6.8310006937334888e-01; 2.8925384508843027e-01; 6.8189233386474879e-01
523; 4; 99; 5.8505726164540128e-01; -9.5500097475222590e-02; 6.2343609010567635e-01; 7.3183124239134478e-01; 5.3986322338100101e-01; 7.3015720197242051e-01
524; 4; 101; 1.0252417721530214e+00; 5.3828001806108505e-01; 5.3203220859315414e-01; 5.8671150823360074e-01; 7.8402265924425918e-01; 9.0689425320244776e-01
525; 4; 102; 2.2015240244694595e-01; 2.0999508015498325e-02; 9.0689425320244765e-01; 2.3676679951286497e-01; 9.3924678619713431e-03; 8.9194892061032371e-01
526; 4; 106; 8.7387210590423459e-01; 7.4551724748377390e-01; 7.0103231122860499e-01; 5.9779551492657834e-01; 8.0709493757974571e-01; 9.0689425320244765e-01
527; 4; 107; 6.5674990732308858e-01; 8.4982354386569836e-01; 8.8101329154039809e-01; 7.6545334557314271e-01; 3.8548340087005845e-01; 6.5756256143020830e-01
528; 4; 108; 7.6052144443541159e-01; 7.9997131882017591e-01; 7.9499305454948832e-01; 4.5118662306124208e-01; 2.2215395085434353e-01; 8.1637625537865144e-01
529; 4; 109; 4.4075122415225088e-01; 4.8019423388025484e-01; 9.0689425320244776e-01; 8.2065654757061268e-01; 1.1241892147010657e-01; 5.3203220859315425e-01
530; 4; 113; 9.7530815383521741e-01; 6.9678699996214155e-01; 6.1694805146670317e-01; 8.8008662514992531e-01; 2.3612755223790882e-01; 5.3203220859315403e-01
531; 4; 116; 9.8693765076474804e-01; 6.7215107708830280e-01; 6.0114452665388285e-01; 1.0674391302038291e+00; 6.2611731525319281e-01; 5.3203220859315414e-01
532; 4; 121; 7.2016556796820108e-01; 6.0433288894777282e-03; 5.6529498915011445e-01; 8.5054427748871464e-01; 1.7463270774679357e-01; 5.3203220859315403e-01
533; 4; 123; 5.7442593210602100e-01; 7.5844921457042080e-01; 9.0689425320244788e-01; 7.3199410056697523e-01; 8.1367595889832167e-01; 8.1864047221882441e-01
534; 4; 124; 7.7915429610705744e-01; 2.6028546234846739e-02; 5.3203220859315414e-01; 4.8877755585035992e-01; -1.1167441895912758e-01; 6.8304746663123106e-01
535; 4; 125; 9.2051496299103097e-01; 7.1198030200125584e-01; 6.5876724544071652e-01; 4.1483918040200995e-01; 4.2625616778132258e-01; 9.0689425320244776e-01
536; 4; 127; 7.9074041282613372e-01; 7.0040724019859790e-01; 7.4242623710825628e-01; 3.8697170386747953e-01; 3.6824770631768422e-01; 9.0689425320244754e-01
537; 4; 130; 3.5701697654753550e-01; -4.8376155925566294e-02; 7.9226890222990043e-01; 7.2832708348224351e-01; 1.2712473199850464e-02; 5.6195600979680405e-01
538; 4; 134; 8.2668725566351098e-01; 4.7164292794503904e-01; 6.4419854723182379e-01; 2.5439516433753817e-01; 9.2278654194294471e-02; 9.0689425320244788e-01
539; 4; 135; 4.6138506176148575e-01; 4.8553347681144476e-01; 8.9472483931500890e-01; 3.5761446113128670e-01; -4.8663189699559184e-02; 7.9177362417078179e-01
540; 4; 136; 6.6017180442305490e-01; 2.8887657995693750e-01; 6.9721251366734194e-01; 8.7343649346609209e-01; 2.2228475211814275e-01; 5.3203220859315414e-01
541; 4; 137; 8.4104275858090216e-01; 1.5485450885867669e-01; 5.3203220859315425e-01; 3.0162771822472889e-01; 1.9059712872855514e-01; 9.0689425320244776e-01
542; 4; 138; 9.0078449293708396e-01; 2.7921187903094119e-01; 5.3203220859315403e-01; 4.8854731039700761e-01; 5.7968574771023018e-01; 9.0689425320244776e-01
543; 4; 139; 6.7143196307892472e-01; 9.7736367959182696e-02; 6.2778476249879656e-01; 6.1619817090165308e-01; 3.4974340144233984e-01; 7.4652251628427257e-01
544; 4; 142; 3.2559204716409179e-01; 2.4048086506393845e-01; 9.0689425320244776e-01; 4.2023629069653634e-01; -7.8746945102257548e-02; 7.3986396984835945e-01
545; 4; 145; 3.3571666485697349e-01; 2.6155609570220090e-01; 9.0689425320244765e-01; 6.1380848514108011e-01; 3.2339735309722201e-01; 7.3960763050361122e-01
546; 4; 146; 5.2157750027695204e-01; 2.4624325127911795e-02; 7.0505649945738791e-01; 5.9087221975775073e-01; -8.0377513781725515e-02; 6.2441265956772718e-01
547; 4; 149; 8.5788179472157489e-01; 4.7229380239002172e-01; 6.2339953780827717e-01; 5.9681758737406809e-01; 4.6926284420888870e-01; 7.9824627345019650e-01
548; 4; 150; 3.1710637723608276e-01; 2.2281723999899403e-01; 9.0689425320244776e-01; 8.7642561146753228e-01; 2.2850684891194328e-01; 5.3203220859315414e-01
549; 4; 152; 9.7486963616389311e-01; 6.9699766545140407e-01; 6.1731155570940488e-01; 1.0477627223668777e+00; 5.8515924198314595e-01; 5.3203220859315403e-01
550; 4; 153; 8.5809709616115470e-01; 1.9035452562862470e-01; 5.3203220859315414e-01; 3.0481654285962445e-01; 1.9723493142728316e-01; 9.0689425320244788e-01
551; 4; 157; 1.0506726490849339e+00; 6.6031988650490636e-01; 5.5439082400738693e-01; 1.0304762816965676e+00; 5.4917608339953072e-01; 5.3203220859315425e-01
552; 4; 160; 6.4786377243158444e-01; 6.0283306558813088e-01; 8.0708359458985190e-01; 9.4015589740583227e-01; 3.6116671968774711e-01; 5.3203220859315392e-01
553; 4; 161; 4.7687310672735028e-01; 1.1575550004904847e-01; 7.6465079578172235e-01; 6.7709784005707041e-01; 3.1559844205607861e-02; 6.0255716135834880e-01
554; 4; 166; 8.3908213699189471e-01; 7.6223047548257838e-01; 7.2987106079349373e-01; 9.3766169012902534e-01; 4.5536407377843813e-01; 5.6418990821203463e-01
555; 4; 168; 7.4472981270153926e-01; -4.5628868334437619e-02; 5.3203220859315403e-01; 6.0801774619893090e-01; 2.4173572427126150e-01; 7.1708583595654241e-01
556; 4; 170; 2.3578385942826457e-01; 5.3537680921028230e-02; 9.0689425320244788e-01; 2.3601847198835166e-01; 9.7519671350660420e-03; 8.9256923821182366e-01
557; 4; 171; 4.5877101764478828e-01; 5.1770392712784297e-01; 9.0689425320244788e-01; 6.1464941085829283e-01; 6.2645746581666406e-01; 8.3709729968596136e-01
558; 4; 172; 6.9205518135525623e-01; -1.5527547802211755e-01; 5.3203220859315414e-01; 6.5976010381227279e-01; -1.9381505884025213e-01; 5.4131342561887419e-01
559; 4; 176; 8.6416174991838868e-01; 7.5018213792819832e-01; 7.0908160052711877e-01; 4.0798863860577428e-01; 4.1199619740691235e-01; 9.0689425320244765e-01
560; 4; 178; 7.9544032976476209e-01; 7.8319615890427996e-01; 7.6604744118502754e-01; 3.5067308220642945e-01; 2.6173238834626272e-03; 8.1304062907118335e-01
561; 4; 179; 3.4478875469211601e-01; 2.8044040239371087e-01; 9.0689425320244765e-01; 3.2239368747959812e-01; 9.7134798240814835e-02; 8.6266829430285696e-01
562; 4; 180; 8.2773919835541010e-01; 6.6281706068727742e-01; 7.0534504180678947e-01; 7.4254689121741491e-01; -5.0172800277219848e-02; 5.3203220859315403e-01
563; 4; 181; 3.2618755719187370e-01; 2.4172046852982804e-01; 9.0689425320244776e-01; 6.5847186454695228e-01; 2.6219785568709610e-02; 6.1337401106132083e-01
564; 4; 182; 7.9305634148793180e-01; 7.8434143557059555e-01; 7.6802362118836032e-01; 4.5567727581440676e-01; 5.1126404716512885e-01; 9.0689425320244765e-01
565; 4; 186; 4.1864730935735528e-01; 4.3418310373768704e-01; 9.0689425320244776e-01; 9.0178632562154015e-01; 7.3210715448485220e-01; 6.7789313586012334e-01
566; 4; 187; 7.1734087425463988e-01; 8.2071542228195460e-01; 8.3078709773044390e-01; 7.7509564066875081e-01; 1.7580118645952075e-02; 5.3203220859315425e-01
567; 4; 188; 8.8458874102136609e-01; 7.4036893687320904e-01; 6.9214887827412430e-01; 4.4250572920276149e-01; 3.6894064254263487e-01; 8.6971614672344599e-01
568; 4; 194; 1.0206124001295154e+00; 6.1145452667774458e-01; 5.5882594059533153e-01; 5.1990366683305811e-01; 6.4495660177220115e-01; 9.0689425320244765e-01
569; 4; 195; 2.7767710319633188e-01; 4.2739172127603545e-02; 8.7518515550376563e-01; 6.9816744963672639e-01; 3.6945281503706795e-01; 6.9769303895605039e-01
570; 4; 197; 6.3173722424911161e-01; 4.2459863188624913e-01; 7.6027656493766060e-01; 5.3642770032372677e-01; -1.3456572221858215e-01; 6.4354842060849127e-01
571; 5; 6; 2.0624252265843770e-01; 8.2612035777847503e-01; 9.4337447999091917e-01; 1.3035374664476496e-01; 5.0529392290304531e-01; 7.0057312012641448e-01
572; 5; 15; 3.2753984987652063e-01; 4.9891825747177110e-01; 1.0450004359420288e+00; 1.5965742182275738e-01; 4.6126942391274761e-01; 7.3706800413630980e-01
573; 5; 21; -8.9104345254086947e-02; 1.5268503889764897e+00; 6.6319609531155788e-01; -8.0912594626829412e-02; 7.2089947003985211e-01; 4.0274834789734448e-01
574; 5; 27; 6.4517345014696192e-02; 4.6643409111553630e-01; 5.7159791544905747e-01; 7.2346916657591631e-02; 4.3415367178116743e-01; 5.7435193158488962e-01
575; 5; 28; 1.7637117910083741e-01; 4.5433558691264181e-01; 7.6408182613902464e-01; 1.6360948988865173e-01; 4.5665943289064875e-01; 7.4244259865562778e-01
576; 5; 29; 9.8285677003639604e-02; 4.3918609256093699e-01; 6.2166164712366290e-01; 7.2814580844724391e-02; 4.7555620469797460e-01; 5.8929312231865238e-01
577; 5; 30; 2.2375168933111689e-01; 6.4073834700301480e-01; 9.1093173536952421e-01; 1.4516789097278526e-01; 6.6100239020034124e-01; 7.7971246446415110e-01
578; 5; 31; 2.0772283793822025e-01; 4.6041817286928066e-01; 8.2126412943638472e-01; 1.5458190673583283e-01; 5.8012989939819348e-01; 7.6868057092960729e-01
579; 5; 32; 1.1823924494767205e-01; 4.4305731649810526e-01; 6.5805496780753236e-01; 2.8349364561440460e-01; 7.2594695529071984e-01; 1.0450004359420291e+00
580; 5; 33; 9.6988536620459573e-02; 7.3065640560739376e-01; 7.1877929682328467e-01; 3.2133089707005880e-01; 5.3092125282823410e-01; 1.0450004359420286e+00
581; 5; 37; 2.5988091345940195e-01; 4.7053744532424113e-01; 9.1639526458074094e-01; 2.3085755745479608e-01; 9.3417322135112013e-01; 1.0234896324307603e+00
582; 5; 44; -1.0643348600868699e-01; 1.1559136909774566e+00; 5.0623856223999020e-01; -1.3316556403247942e-01; 9.9022854844902919e-01; 4.0274834789734459e-01
583; 5; 46; 1.4895892887312703e-01; 8.8380200830861844e-01; 8.6235560702197833e-01; 2.8036425907730178e-01; 4.7451145228338365e-01; 9.5375484697932178e-01
584; 5; 50; 1.9406525108072170e-02; 9.7856050926322813e-01; 6.6695109078213588e-01; 2.3084007108242305e-01; 9.9734088495539708e-01; 1.0450004359420286e+00
585; 5; 54; 3.6543931224291906e-02; 4.2720747676380305e-01; 5.0905085189985644e-01; -1.3147211362293826e-01; 1.3118983100529134e+00; 5.1542133876776530e-01
586; 5; 55; 2.3594443364635109e-01; 4.6589349022389337e-01; 8.7273750931999050e-01; 3.0951554748975374e-01; 5.9182147055254464e-01; 1.0450004359420286e+00
587; 5; 57; 2.3380624676827166e-01; 4.6547865713500541e-01; 8.6883766940392892e-01; 1.6878868222927992e-01; 8.3185896021320416e-01; 8.7949741971524908e-01
588; 5; 58; 9.2995574738053199e-02; 5.6514267379690919e-01; 6.5531695141684099e-01; 1.1137621624069502e-01; 6.1552473126808627e-01; 7.0480667967075461e-01
589; 5; 61; 1.1582652012976358e-01; 4.4258921986019623e-01; 6.5365439803142189e-01; 4.5736526617460291e-02; 1.4085063026149582e+00; 8.5985315929818285e-01
590; 5; 62; 1.5203023497222601e-01; 9.1831082480220261e-01; 8.7952241227719663e-01; -9.6809811601383522e-02; 8.4582391638370025e-01; 4.1740714063380163e-01
591; 5; 67; 2.7647947127639627e-01; 7.6210032861561938e-01; 1.0450004359420284e+00; -4.9312230647121563e-02; 5.8814770327416577e-01; 4.1302229165471344e-01
592; 5; 69; 2.7807255974793843e-01; 7.5388902398078084e-01; 1.0450004359420284e+00; 7.4458295333621610e-02; 7.7837445965695740e-01; 6.9544991882426943e-01
593; 5; 71; -1.1506570789875045e-01; 8.9693590637941278e-01; 4.0274834789734443e-01; 2.8464720181448777e-01; 7.2000114528613124e-01; 1.0450004359420286e+00
594; 5; 73; 2.3825524442249446e-02; 4.2473995812676602e-01; 4.8585374460029696e-01; 9.6742409026858572e-02; 4.5699091638446188e-01; 6.2502081612038629e-01
595; 5; 75; 1.1726807628987442e-01; 1.0113932227690210e+00; 8.5016274799595670e-01; 1.6414214151610831e-02; 5.7171182587230296e-01; 5.2294718779927862e-01
596; 5; 76; -6.9231254408664678e-02; 6.6068998086961161e-01; 4.0274834789734437e-01; 2.2104731224729846e-01; 9.5768934519567583e-01; 1.0142652962279208e+00
597; 5; 77; 3.1947508079081088e-02; 7.9696152083844940e-01; 6.2706567211464570e-01; 6.2748598142528603e-02; 4.3229148650701987e-01; 5.5684555454373086e-01
598; 5; 85; 7.9936645003043039e-02; 4.3562616723310493e-01; 5.8819484019923973e-01; 2.4204288303362931e-01; 7.9584663826205315e-01; 9.9597814936942564e-01
599; 5; 92; -4.7975605917296243e-02; 5.7867113464687769e-01; 4.1214001313009208e-01; 2.8875935921193752e-01; 6.9880572663861495e-01; 1.0450004359420286e+00
600; 5; 95; 1.1033488005550376e-01; 4.4152377790167480e-01; 6.4363819346773166e-01; 1.3162443462096557e-01; 5.4337225548328338e-01; 7.1579219225170698e-01
601; 5; 97; 1.9461173014169575e-01; 1.1840737307408931e+00; 1.0450004359420286e+00; 9.9616792648687655e-02; 6.0894345622559309e-01; 6.8189233386474890e-01
602; 5; 98; -3.1209677470260537e-02; 4.6471420393363655e-01; 4.0274834789734437e-01; 7.6981252615043738e-03; 8.5386663373323834e-01; 6.0384747912921288e-01
603; 5; 99; 6.7751857030296778e-02; 4.3326217684292939e-01; 5.6597100046286153e-01; -1.5634462242370778e-02; 9.9765824307737883e-01; 6.1187094748718962e-01
604; 5; 100; 1.7171355683279529e-02; 4.2344897210091154e-01; 4.7371720349601765e-01; -6.4534524671854707e-02; 6.7130976162959000e-01; 4.1462554440477090e-01
605; 5; 106; -2.6848455661890425e-02; 8.0087656354782377e-01; 5.2505287207460338e-01; 2.5686493026871576e-01; 8.6320015725897314e-01; 1.0450004359420286e+00
606; 5; 110; 2.5723635809440343e-01; 8.2825334444578347e-01; 1.0337356895634833e+00; 1.2406521473589791e-01; 4.4418762230429798e-01; 6.6868095647242431e-01
607; 5; 112; 4.2272991605982330e-03; 5.2253492604982688e-01; 4.8475539436680903e-01; 1.2625584139907309e-01; 1.1057230726825116e+00; 8.9812940622400361e-01
608; 5; 114; -9.2090787597871288e-02; 7.7851557196505838e-01; 4.0274834789734426e-01; 1.3900856951978868e-01; 7.9493286314573308e-01; 8.1455917854056559e-01
609; 5; 116; 3.5580015134705933e-02; 7.0222811201409108e-01; 6.0114452665388263e-01; -5.3616787182000608e-02; 5.8020785486141979e-01; 4.0274834789734437e-01
610; 5; 120; -6.3946018046917297e-02; 7.2491146078543789e-01; 4.3393932414063696e-01; -1.9119510239075987e-02; 4.1640812260205257e-01; 4.0752627838868155e-01
611; 5; 122; -1.9585097814264130e-01; 1.3133298956838901e+00; 4.0274834789734437e-01; -2.0136031105709218e-01; 1.3962253767158335e+00; 4.2133353525961881e-01
612; 5; 123; 2.9602577463231972e-01; 6.6135221938782607e-01; 1.0450004359420288e+00; 1.3679896764000607e-01; 6.1591389225308457e-01; 7.4962593449640591e-01
613; 5; 126; -1.0179239521462918e-02; 1.0192189262958653e+00; 6.2881246057814588e-01; -9.5127612886367584e-03; 1.0657561556808666e+00; 6.4585415695362181e-01
614; 5; 130; 2.1123445453700002e-01; 4.6109946727604967e-01; 8.2766896837830506e-01; 1.6933914437949862e-01; 6.8379992670319423e-01; 8.2997365427705305e-01
615; 5; 132; -9.1653330239878372e-03; 4.1833934859722066e-01; 4.2568170625746593e-01; -4.1064086260845262e-02; 5.1550708456844530e-01; 4.0274834789734448e-01
616; 5; 133; 1.4301307749255537e-01; 7.5155015359476462e-01; 8.0680361278984203e-01; -1.2132042217105166e-01; 9.2917477145890548e-01; 4.0274834789734437e-01
617; 5; 134; 7.5546168159837196e-02; 6.2247946158243284e-01; 6.4419854723182379e-01; 1.5607299442278136e-01; 4.5039750332643014e-01; 7.2705995885388919e-01
618; 5; 138; 2.3739776662849571e-02; 4.5215039832961434e-01; 4.9505057560680832e-01; 2.8832223278961111e-01; 7.0105882072709491e-01; 1.0450004359420288e+00
619; 5; 139; 7.2156031044522034e-02; 4.3411663775514020e-01; 5.7400377523762047e-01; 1.1674552628543425e-01; 7.1017560260741219e-01; 7.4652251628427257e-01
620; 5; 142; 1.7006824893817807e-01; 4.5311274525402578e-01; 7.5258590925332824e-01; -4.3347379087504169e-02; 6.8309030426764683e-01; 4.5588442049123823e-01
621; 5; 145; 1.4305654663502770e-01; 4.4787216127260843e-01; 7.0331925444286503e-01; -3.5750653542255130e-02; 6.5905386727423543e-01; 4.6104053047933330e-01
622; 5; 146; 9.4399263322587773e-02; 7.0376212181355458e-01; 7.0505649945738780e-01; -1.5972784524980049e-01; 1.1271393269574914e+00; 4.0274834789734426e-01
623; 5; 147; 5.9872859183280683e-02; 5.3286890643397888e-01; 5.8608983445882712e-01; -9.9571996476903318e-03; 1.3273948728026470e+00; 7.3429741397236514e-01
624; 5; 148; 1.5129853279761593e-01; 4.4947120231689264e-01; 7.1835181635502143e-01; 1.4692870233585487e-01; 9.4400968851966860e-01; 8.7931912178272109e-01
625; 5; 149; -1.7261753409725511e-01; 1.1935770444260543e+00; 4.0274834789734426e-01; 1.4685694704390714e-01; 7.0664433454920261e-01; 7.9824627345019672e-01
626; 5; 150; 1.3450836512909453e-01; 4.4621371477532801e-01; 6.8772822271951917e-01; -1.2835258369689184e-03; 6.2260054713015034e-01; 5.0919334828504348e-01
627; 5; 151; 8.0377240212671924e-02; 4.3571164782118321e-01; 5.8899844198117535e-01; -1.6839949417246697e-01; 1.3059875275539896e+00; 4.4849696485165358e-01
628; 5; 154; 3.7006381078272227e-02; 7.1410052257407231e-01; 6.0770045349982749e-01; -6.3533048599366648e-02; 1.0522710138066218e+00; 5.4630190662495282e-01
629; 5; 159; -3.6451187258054851e-02; 4.9173067814891219e-01; 4.0274834789734448e-01; -4.5338752787366932e-02; 9.7791720822767347e-01; 5.5292645986124089e-01
630; 5; 161; 1.7093561949386157e-01; 4.8402068486376165e-01; 7.6465079578172224e-01; -6.1419343990594455e-02; 9.9143495324594089e-01; 5.2927083316859136e-01
631; 5; 162; 2.3573294927373867e-02; 6.7877023781974977e-01; 5.7204021267767058e-01; 2.3540331319947044e-01; 9.7382042654084755e-01; 1.0450004359420291e+00
632; 5; 163; -6.0601725005748036e-02; 6.1621053352664246e-01; 4.0274834789734459e-01; 1.4520202876825511e-02; 8.3141335548037032e-01; 6.0818185220550980e-01
633; 5; 170; 2.1120706402625558e-01; 4.6109415319883112e-01; 8.2761901081462452e-01; 2.0808035880701306e-01; 1.1146519660617533e+00; 1.0450004359420286e+00
634; 5; 171; 2.7300536824386484e-01; 4.7308374198990044e-01; 9.4033296299696612e-01; 1.7882187239385913e-01; 6.5581194202587578e-01; 8.3709729968596125e-01
635; 5; 173; -4.8896298365364271e-02; 5.7589906616530095e-01; 4.0957634147091410e-01; 2.4844019777187692e-01; 6.9858856915264844e-01; 9.7405584834098302e-01
636; 5; 174; 7.3948904535743806e-02; 4.3446447603624350e-01; 5.7727379792702904e-01; -3.7305759559420490e-02; 4.9613542629966384e-01; 4.0274834789734437e-01
637; 5; 175; 1.2043716330045673e-01; 5.9601892984090332e-01; 7.1408155257115102e-01; 1.9164989821128625e-01; 4.5729983587881878e-01; 7.9194868813508323e-01
